"nrAuthors","year","Flesch","NDC","n"
"2",1900,21.874538126,11.87,2
"2",1901,33.7388690476,10.65,2
"2",1902,26.3427807594,11.385,2
"2",1905,16.4756699755667,11.56,3
"2",1906,25.4202415167333,12.0033333333333,3
"2",1907,25.9967644158364,11.7154545454545,11
"2",1908,19.2516234736455,11.8336363636364,11
"2",1909,29.5902231042182,11.5345454545455,11
"2",1910,27.10669614545,11.1371428571429,14
"2",1911,29.6191214605276,11.3055172413793,29
"2",1912,29.1217333834208,11.34125,24
"2",1913,25.0151828902028,11.6244444444444,36
"2",1914,28.404815429527,11.57,37
"2",1915,25.7750837559886,11.5974285714286,35
"2",1916,27.4334715229767,11.2683333333333,30
"2",1917,27.6178914073574,11.481914893617,47
"2",1918,25.5702213167514,11.5102702702703,37
"2",1919,30.3828950416724,11.2831034482759,29
"2",1920,22.4188281557523,11.8879545454545,44
"2",1921,26.1988424088149,11.7014893617021,47
"2",1922,25.05816180734,11.5371111111111,45
"2",1923,24.1659633733409,11.7619696969697,66
"2",1924,23.9902492874153,11.8306779661017,59
"2",1925,28.5148326457128,11.3539743589744,78
"2",1926,28.9491284532323,11.4498387096774,62
"2",1927,25.5069555610203,11.6081012658228,79
"2",1928,27.8457515342153,11.47,59
"2",1929,21.2612775853507,11.8576119402985,67
"2",1930,23.6845315368316,11.8024561403509,57
"2",1931,21.8675086674654,11.8677777777778,81
"2",1932,24.3870451286158,11.8477192982456,57
"2",1933,20.4421681112755,12.0802040816327,49
"2",1934,21.576008966826,11.8336,50
"2",1935,21.0711355880561,12.1133333333333,57
"2",1936,15.8974842806143,12.2344897959184,49
"2",1937,20.1747942201755,11.9977358490566,53
"2",1938,20.2161565940155,11.9151724137931,58
"2",1939,22.16050321059,11.8724,50
"2",1940,23.6323863561672,11.9955172413793,58
"2",1941,17.625228155507,12.3151162790698,43
"2",1942,22.6652468652095,12.2090476190476,42
